time,acceleration,velocity
14.5,1.34599350949053,5.28447826645186
14.6,1.25715825074917,5.41019409152677
14.7,1.19031455844158,5.52922554737093
14.8,1.17119740692642,5.64634528806357
14.9,1.15690630735933,5.76203591879951
15,1.14744125974028,5.87678004477353
15.1,1.1428022640692,5.99106027118045
15.2,1.14298932034633,6.10535920321509
15.3,1.14800242857144,6.22015944607223
15.4,1.15784158874461,6.33594360494669
15.5,1.17250680086582,6.45319428503327
15.6,1.191998064935,6.57239409152677
15.7,1.20560582857144,6.69295467438392
15.8,1.21125553015876,6.81408022739979
15.9,1.21861944126985,6.93594217152678
16,1.22769756190478,7.05871192771726
16.1,1.23848989206342,7.1825609169236
16.2,1.25099643174605,7.3076605600982
16.3,1.2652171809524,7.43418227819344
16.4,1.28115213968256,7.5622974921617
16.5,1.29880130793652,7.69217762295535
16.6,1.31816468571421,7.82399409152677
16.7,1.37375302773724,7.9613693943005
16.8,1.44880707088404,8.1062501013889
16.9,1.50043642887269,8.25629374427617
17,1.52864110170318,8.40915785444649
17.1,1.53342108937542,8.56249996338403
17.2,1.51477639188974,8.713977602573
17.3,1.47270700924576,8.86124830349758
17.4,1.40721294144365,9.00196959764194
17.5,1.20595075036491,9.12256467267843
17.6,1.14285100330616,9.23684977300905
17.7,1.14285100330616,9.35113487333967
17.8,1.09285100330616,9.46041997367028
17.9,1.04285100330616,9.5647050740009
18,0.99285100330616,9.66399017433151
18.1,0.94285100330616,9.75827527466213
18.2,0.89285100330616,9.84756037499275
18.3,0.84285100330616,9.93184547532336
18.4,0.79285100330616,10.011130575654
18.5,0.74285100330616,10.0854156759846
18.6,0.69285100330616,10.1547007763152
18.7,0.64285100330616,10.2189858766458
18.8,0.59285100330616,10.2782709769764
18.9,0.54285100330616,10.3325560773071
19,0.49285100330616,10.3818411776377
19.1,0.44285100330616,10.4261262779683
19.2,0.39285100330616,10.4654113782989
19.3,0.34285100330616,10.4996964786295
19.4,0.29285100330616,10.5289815789601
19.5,0.24285100330616,10.5532666792908
19.6,0.19285100330616,10.5725517796214
19.7,0.14285100330616,10.586836879952
19.8,0.0928510033061596,10.5961219802826
19.9,0.0428510033061596,10.6004070806132
20,0,10.6004070806132
20.1,0,10.6004070806132
20.2,0,10.6004070806132
20.3,0,10.6004070806132
20.4,0,10.6004070806132
20.5,0,10.6004070806132
20.6,0,10.6004070806132
20.7,0,10.6004070806132
20.8,0,10.6004070806132
20.9,0,10.6004070806132
21,0,10.6004070806132
21.1,0,10.6004070806132
21.2,0,10.6004070806132
21.3,0,10.6004070806132
21.4,0,10.6004070806132
21.5,0,10.6004070806132
21.6,0,10.6004070806132
21.7,0,10.6004070806132
21.8,0,10.6004070806132
21.9,0,10.6004070806132
22,0,10.6004070806132
22.1,0,10.6004070806132
22.2,0,10.6004070806132
22.3,0,10.6004070806132
22.4,0,10.6004070806132
22.5,0,10.6004070806132
22.6,0,10.6004070806132
22.7,0,10.6004070806132
22.8,0,10.6004070806132
22.9,0,10.6004070806132
23,0,10.6004070806132
23.1,0,10.6004070806132
23.2,0,10.6004070806132
23.3,0,10.6004070806132
23.4,0,10.6004070806132
23.5,0,10.6004070806132
23.6,0,10.6004070806132
23.7,0,10.6004070806132
23.8,0,10.6004070806132
23.9,0,10.6004070806132
24,0,10.6004070806132
24.1,0,10.6004070806132
24.2,0,10.6004070806132
24.3,0,10.6004070806132
24.4,0,10.6004070806132
24.5,0,10.6004070806132
24.6,0,10.6004070806132
24.7,0,10.6004070806132
24.8,0,10.6004070806132
24.9,0,10.6004070806132
25,0,10.6004070806132
25.1,0,10.6004070806132
25.2,0,10.6004070806132
25.3,0,10.6004070806132
25.4,0,10.6004070806132
25.5,0,10.6004070806132
25.6,0,10.6004070806132
25.7,0,10.6004070806132
25.8,0,10.6004070806132
25.9,0,10.6004070806132
26,0,10.6004070806132
26.1,0,10.6004070806132
26.2,0,10.6004070806132
26.3,0,10.6004070806132
26.4,0,10.6004070806132
26.5,0,10.6004070806132
26.6,0,10.6004070806132
26.7,0,10.6004070806132
26.8,0,10.6004070806132
26.9,0,10.6004070806132
27,0,10.6004070806132
27.1,0,10.6004070806132
27.2,0,10.6004070806132
27.3,0,10.6004070806132
27.4,0,10.6004070806132
27.5,0,10.6004070806132
27.6,0,10.6004070806132
27.7,0,10.6004070806132
27.8,0,10.6004070806132
27.9,0,10.6004070806132
28,0,10.6004070806132
28.1,0,10.6004070806132
28.2,0,10.6004070806132
28.3,0,10.6004070806132
28.4,0,10.6004070806132
28.5,0,10.6004070806132
28.6,0,10.6004070806132
28.7,0,10.6004070806132
28.8,0,10.6004070806132
28.9,0,10.6004070806132
29,0,10.6004070806132
29.1,0,10.6004070806132
29.2,0,10.6004070806132
29.3,0,10.6004070806132
29.4,0,10.6004070806132
29.5,0,10.6004070806132
29.6,0,10.6004070806132
29.7,0,10.6004070806132
29.8,0,10.6004070806132
29.9,0,10.6004070806132
30,-0.00714899669384038,10.6004070806132
30.1,-0.0371489966938404,10.5966921809438
30.2,-0.0671489966938404,10.5899772812744
30.3,-0.0971489966938404,10.5802623816051
30.4,-0.12714899669384,10.5675474819357
30.5,-0.15714899669384,10.5518325822663
30.6,-0.18714899669384,10.5331176825969
30.7,-0.21714899669384,10.5114027829275
30.8,-0.24714899669384,10.4866878832581
30.9,-0.27714899669384,10.4589729835888
31,-0.30714899669384,10.4282580839194
31.1,-0.33714899669384,10.39454318425
31.2,-0.36714899669384,10.3578282845806
31.3,-0.397148996693841,10.3181133849112
31.4,-0.427148996693841,10.2753984852418
31.5,-0.457148996693841,10.2296835855725
31.6,-0.487148996693841,10.1809686859031
31.7,-0.517148996693841,10.1292537862337
31.8,-0.547148996693841,10.0745388865643
31.9,-0.577148996693841,10.0168239868949
32,-0.607148996693841,9.95610908722553
32.1,-0.637148996693841,9.89239418755615
32.2,-0.667148996693841,9.82567928788677
32.3,-0.697148996693841,9.75596438821738
32.4,-0.727148996693841,9.683249488548
32.5,-0.757148996693841,9.60753458887862
32.6,-0.787148996693841,9.52881968920923
32.7,-0.817148996693841,9.44710478953985
32.8,-0.847148996693841,9.36238988987046
32.9,-0.877148996693841,9.27467499020108
33,-0.907148996693841,9.18396009053169
33.1,-0.937148996693841,9.09024519086231
33.2,-0.967148996693841,8.99353029119293
33.3,-0.997148996693841,8.89381539152354
33.4,-1.02714899669384,8.79110049185416
33.5,-1.05714899669384,8.68538559218477
33.6,-1.08714899669384,8.57667069251539
33.7,-1.11714899669384,8.46495579284601
33.8,-1.14714899669384,8.35024089317662
33.9,-1.17714899669384,8.23252599350724
34,-1.20714899669384,8.11181109383785
34.1,-1.23714899669384,7.98809619416847
34.2,-1.26714899669384,7.86138129449909
34.3,-1.29714899669384,7.7316663948297
34.4,-1.32714899669384,7.59895149516032
34.5,-1.35714899669384,7.46323659549093
34.6,-1.38714899669384,7.32452169582155
34.7,-1.41714899669384,7.18280679615216
34.8,-1.44714899669384,7.03809189648278
34.9,-1.47714899669384,6.8903769968134
35,-1.50714899669384,6.73966209714401
35.1,-1.53714899669384,6.58594719747463
35.2,-1.56714899669384,6.42923229780524
35.3,-1.59714899669384,6.26951739813586
35.4,-1.62714899669384,6.10680249846648
35.5,-1.65714899669384,5.94108759879709
35.6,-1.68714899669384,5.77237269912771
35.7,-1.71714899669384,5.60065779945832
35.8,-1.74714899669384,5.42594289978894
35.9,-1.77714899669384,5.24822800011956
36,-1.80714899669384,5.06751310045017
36.1,-1.83714899669384,4.88379820078079
36.2,-1.86714899669384,4.6970833011114
36.3,-1.89714899669384,4.50736840144202
36.4,-1.92714899669384,4.31465350177263
36.5,-1.95714899669384,4.11893860210325
36.6,-1.98714899669384,3.92022370243387
36.7,-2.01714899669384,3.71850880276448
36.8,-2.04714899669384,3.5137939030951
36.9,-2.07714899669384,3.30607900342571
37,-2.10714899669384,3.09536410375633
37.1,-2.13714899669384,2.88164920408694
37.2,-2.16714899669384,2.66493430441756
37.3,-2.19714899669384,2.44521940474818
37.4,-2.22714899669384,2.22250450507879
37.5,-2.25714899669384,1.99678960540941
37.6,-2.28714899669384,1.76807470574002
37.7,-2.31714899669384,1.53635980607064
37.8,-2.34714899669384,1.30164490640126
37.9,-2.37714899669384,1.06393000673187
38,-2.40714899669384,0.823215107062488
38.1,-2.43714899669384,0.579500207393105
38.2,-2.46714899669384,0.332785307723721
38.3,-2.49714899669384,0.0830704080543369
38.4,-2.49714899669384,0
