time,acceleration,velocity
8.5,0,7.87674886446053
8.6,0,7.87674886446053
8.7,0,7.87674886446053
8.8,0,7.87674886446053
8.9,0,7.87674886446053
9,0,7.87674886446053
9.1,0,7.87674886446053
9.2,0,7.87674886446053
9.3,0,7.87674886446053
9.4,0,7.87674886446053
9.5,0,7.87674886446053
9.6,0,7.87674886446053
9.7,0,7.87674886446053
9.8,0,7.87674886446053
9.9,0,7.87674886446053
10,0,7.87674886446053
10.1,0,7.87674886446053
10.2,-0.0291827142857226,7.87674886446053
10.3,-0.0691827142857226,7.86983059303196
10.4,-0.109182714285723,7.85891232160339
10.5,-0.149182714285723,7.84399405017481
10.6,-0.189182714285723,7.82507577874624
10.7,-0.229182714285723,7.80215750731767
10.8,-0.269182714285723,7.7752392358891
10.9,-0.309182714285723,7.74432096446053
11,-0.349182714285723,7.70940269303195
11.1,-0.389182714285723,7.67048442160338
11.2,-0.429182714285723,7.62756615017481
11.3,-0.469182714285723,7.58064787874624
11.4,-0.509182714285723,7.52972960731767
11.5,-0.549182714285723,7.47481133588909
11.6,-0.589182714285723,7.41589306446052
11.7,-0.629182714285723,7.35297479303195
11.8,-0.669182714285723,7.28605652160338
11.9,-0.709182714285723,7.21513825017481
12,-0.749182714285723,7.14021997874623
12.1,-0.789182714285723,7.06130170731766
12.2,-0.829182714285723,6.97838343588909
12.3,-0.869182714285723,6.89146516446052
12.4,-0.909182714285723,6.80054689303195
12.5,-0.949182714285723,6.70562862160337
12.6,-0.989182714285723,6.6067103501748
12.7,-1.02918271428572,6.50379207874623
12.8,-1.06918271428572,6.39687380731766
12.9,-1.10918271428572,6.28595553588908
13,-1.14918271428572,6.17103726446051
13.1,-1.18918271428572,6.05211899303194
13.2,-1.22918271428572,5.92920072160337
13.3,-1.26918271428572,5.8022824501748
13.4,-1.30918271428572,5.67136417874622
13.5,-1.34918271428572,5.53644590731765
13.6,-1.38918271428572,5.39752763588908
13.7,-1.42918271428572,5.25460936446051
13.8,-1.46918271428572,5.10769109303194
13.9,-1.50918271428572,4.95677282160336
14,-1.54918271428572,4.80185455017479
14.1,-1.58918271428572,4.64293627874622
14.2,-1.62918271428572,4.48001800731765
14.3,-1.66918271428572,4.31309973588907
14.4,-1.70918271428572,4.1421814644605
14.5,-1.74918271428572,3.96726319303193
14.6,-1.78918271428572,3.78834492160336
14.7,-1.82918271428572,3.60542665017478
14.8,-1.86918271428572,3.41850837874621
14.9,-1.90918271428572,3.22759010731764
15,-1.94918271428572,3.03267183588907
15.1,-1.98918271428572,2.83375356446049
15.2,-2.02918271428572,2.63083529303192
15.3,-2.06918271428572,2.42391702160335
15.4,-2.10918271428572,2.21299875017478
15.5,-2.14918271428572,1.9980804787462
15.6,-2.18918271428572,1.77916220731763
15.7,-2.22918271428572,1.55624393588906
15.8,-2.26918271428572,1.32932566446049
15.9,-2.30918271428572,1.09840739303191
16,-2.34918271428572,0.863489121603342
16.1,-2.38918271428572,0.62457085017477
16.2,-2.42918271428572,0.381652578746197
16.3,-2.46918271428572,0.134734307317625
16.4,-2.46918271428572,0
