space_error,speed_error,ego_speed,ego_acceleration,front_speed,front_acceleration,reward
14.9899356964212,2.59575321038736,0.675367276612641,0.415689864447176,3.271120487,0.285188559,0.124024348353122
15.187402893051,2.58542352267502,0.711757605324982,0.399759162811346,3.297181128,0.260606414,0.137856056557495
15.3838925879547,2.57450264036328,0.746306345636717,0.379621984145959,3.320808986,0.23627858,0.152017750318757
15.6165784526422,2.54599614320215,0.795982197797848,0.381675621929216,3.341978341,0.211693549,0.166520997578661
16.0246265998255,2.5312381185293,0.829390461470704,0.366388696610207,3.36062858,0.186502391,0.181467624290459
16.2457711594162,2.51134273096915,0.86533490203085,0.353269736714223,3.376677633,0.160490523,0.19771118451193
16.4630109584956,2.48957909939041,0.90045126560959,0.349168799144029,3.390030365,0.133527324,0.215869191788572
16.6931721446888,2.46965870920215,0.930837353797849,0.334160765466969,3.400496063,0.104656977,0.235857277650923
16.9275203262463,2.4442919964168,0.963472579583197,0.321361242384164,3.407764576,0.072685128,0.257976238190586
17.1655104151974,2.41596758635894,0.995477805641063,0.318061250196668,3.411445392,0.036808165,0.282805330866663
17.3964766456552,2.38462974461422,1.02641932838578,0.303293177281802,3.411049073,-0.00396319,0.311180101260613
17.6712401419687,2.34499673915019,1.06098907284981,0.281905623773565,3.405985812,-0.050632612,0.343708104204699
17.9173024950131,2.30668325258668,1.08890862441332,0.264753830768875,3.395591877,-0.103939346,0.380353340207581
18.1534642038674,2.26759897961368,1.11159364938632,0.248435553529995,3.379192629,-0.163992484,0.420201352199447
18.4005520627847,2.22117374930234,1.13503109469766,0.228201723691962,3.356204844,-0.229877851,0.461080229091681
18.6355229209447,2.17130303765532,1.15496886634468,0.219206685135341,3.326271904,-0.299329398,0.50184139517061
18.8686949147525,2.11351975210536,1.17589563689464,0.190424805161438,3.289415389,-0.368565148,0.542026817822537
18.9464810357996,2.05117372283173,1.19493096016827,0.148434915219027,3.246104683,-0.433107061,0.57936656877591
19.1738673045605,1.98822419362316,1.20906401437684,0.116932599340065,3.197288208,-0.48816475,0.597147622957223
19.4092576316393,1.92585488116181,1.21856342483819,0.102521646253401,3.144418306,-0.528699019,0.584833729493892
19.6278857134776,1.86352294895521,1.22583885704479,0.073469696684085,3.089361806,-0.550564999,0.575975581357226
19.6539940794232,1.8008874678154,1.2333537021846,0.075849576396209,3.03424117,-0.551206361,0.566831352757328
19.8631997923305,1.74218259038535,1.23904991961465,0.0558945909479534,2.98123251,-0.530086601,0.562991568670754
20.0804084922967,1.68803732139421,1.24431941460579,0.0505673629660069,2.932356736,-0.488757745,0.544592053132764
20.3313973387134,1.63485875728206,1.25444213171794,0.0787276604001937,2.889300889,-0.430558468,0.499867072913184
